"id","product","c_q_scl_powder_overall_liking","c_q_scl_powder_appearance_liking","c_q_scl_powder_aroma_liking","c_q_cata_powder_easy_to_prepare","c_q_cata_powder_dissolve_quickly","c_q_cata_powder_lumps","c_q_cata_powder_foamy","c_q_cata_powder_mild","c_q_cata_powder_milky","c_q_cata_powder_sweet","c_q_cata_powder_off_notes","c_q_cata_powder_nondairy_notes","c_q_cata_powder_natural_color","c_q_cata_powder_easy_scoop","c_q_scl_milk_preparation_liking","c_q_scl_milk_pretaste_appearance_liking","c_q_scl_milk_pretaste_overall_liking","c_q_scl_milk_posttaste_aroma_liking","c_q_scl_milk_posttaste_taste_liking","c_q_cata_milk_easy_prepare","c_q_cata_milk_easy_dissolve","c_q_cata_milk_lumps","c_q_cata_milk_low_foam","c_q_cata_milk_milk","c_q_cata_milk_milky","c_q_cata_milk_sweet","c_q_cata_milk_dairy_off_notes","c_q_cata_milk_smooth","c_q_cata_milk_natural_color","c_q_cata_milk_residue_bottle","c_q_scl_empty_bottle_appearance_liking","c_q_scl_empty_bottle_aroma_liking","t_q_scl_empty_bottle_overall_liking","c_s_organic","c_s_gender","c_s_age_group","c_s_brand_use","c_s_parent_type","c_s_child_age","c_s_child_gender","c_s_relationship","c_s_responsible_primary_care","c_s_responsible_purchase_product_child","c_s_breastfed","c_s_breastmilk_in_bottle","c_s_breastfed_duration","c_s_format","c_s_working_status","c_s_social","c_s_country"
4035,"Profutura UK",7,7,8,1,1,2,2,1,1,1,2,2,1,1,7,5,5,7,8,1,1,1,2,1,1,1,2,1,1,2,5,7,5,1,2,4,2,1,4,1,1,1,1,1,1,2,2,3,2,2
4036,"Profutura UK",8,8,7,1,1,2,2,1,1,1,1,1,1,1,8,9,8,9,6,1,1,1,1,2,1,2,2,1,1,2,7,7,7,1,1,4,1,1,7,2,2,3,3,1,1,2,2,1,1,2
4037,"Profutura UK",8,8,8,1,1,2,1,1,1,2,2,2,1,1,10,9,8,8,7,1,1,2,2,1,1,2,2,1,1,2,5,7,6,2,2,3,2,1,7,1,1,1,1,1,2,2,2,3,1,2
4038,"Profutura UK",7,7,7,2,2,1,1,1,1,1,1,1,2,2,7,6,6,6,8,1,2,2,1,1,1,1,1,2,1,1,7,4,8,1,2,4,2,2,7,1,1,1,2,1,2,3,1,3,2,2
4039,"Profutura UK",9,9,9,1,1,2,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,2,1,1,1,1,1,1,1,1,9,9,9,1,1,4,2,1,12,1,2,3,3,1,2,2,1,1,1,2
4040,"Profutura UK",8,7,8,1,1,2,1,1,1,1,1,1,1,1,8,7,7,9,10,1,1,2,1,1,1,1,1,1,1,2,9,9,9,1,2,4,1,2,6,2,1,1,1,0,2,0,1,2,2,2
4041,"Profutura UK",8,8,8,1,2,1,2,1,1,1,1,1,1,1,9,9,8,8,10,1,1,1,1,1,1,1,1,1,1,1,10,10,10,2,2,2,1,1,12,1,1,2,2,1,1,3,1,2,1,2
4042,"Profutura UK",7,8,4,1,1,2,1,1,1,1,2,1,1,1,9,7,7,8,5,1,1,1,2,1,1,1,1,1,1,1,4,6,7,1,2,4,2,1,12,2,1,1,1,0,0,0,1,2,1,2
4043,"Profutura UK",8,9,6,1,1,2,1,1,2,1,1,1,1,1,9,8,8,7,8,1,1,2,2,2,2,1,2,1,1,2,7,7,8,1,2,3,1,2,4,2,1,1,1,1,2,2,1,3,1,2
4044,"Profutura UK",10,10,10,1,1,2,2,1,1,1,1,2,1,1,9,8,9,9,9,1,1,1,2,1,1,1,1,1,1,1,8,9,10,1,1,4,2,2,6,1,2,3,3,0,0,0,1,1,2,2
4045,"Profutura UK",9,9,6,1,1,2,2,1,1,2,2,2,1,1,8,7,9,5,8,1,1,2,1,2,1,1,2,1,1,1,9,7,8,1,2,4,2,2,12,2,1,1,2,1,1,2,1,2,1,2
4046,"Profutura UK",9,9,8,1,1,2,1,1,1,2,2,2,1,1,10,10,10,10,10,1,1,1,2,1,1,1,1,1,1,1,10,10,10,1,2,4,1,1,2,2,1,1,1,2,2,0,1,2,2,2
4047,"Profutura UK",7,6,7,1,1,2,1,2,1,1,1,1,2,1,7,6,7,4,7,1,1,1,2,1,1,1,2,1,1,2,6,7,8,1,2,4,2,1,4,2,1,1,1,1,1,2,2,3,2,2
4048,"Profutura UK",10,8,8,1,1,2,2,1,1,1,2,2,2,1,8,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,3,1,1,1,1,0,2,0,1,3,1,2
4049,"Profutura UK",8,6,8,1,1,1,1,1,1,2,2,1,1,1,8,9,8,6,7,1,1,1,1,1,1,2,1,1,1,1,8,6,8,1,2,2,2,1,11,2,1,1,1,1,2,3,1,2,1,2
4050,"Profutura UK",4,1,5,1,1,2,1,1,1,1,2,2,1,1,5,2,3,6,9,1,2,2,2,1,1,1,2,1,1,1,6,3,5,1,1,4,2,2,11,1,2,3,3,1,1,4,1,1,1,2
4051,"Profutura UK",10,10,9,1,1,2,1,1,1,2,2,2,1,2,10,10,10,10,10,1,1,1,2,1,1,2,2,1,1,2,10,10,10,1,2,4,1,2,12,1,1,1,1,1,2,2,1,2,2,2
4052,"Profutura UK",5,7,7,1,1,1,1,1,1,1,2,2,1,2,5,9,1,8,2,1,2,2,1,2,1,1,1,2,1,2,2,9,3,1,2,2,1,1,6,2,1,1,1,0,0,0,1,2,2,2
4053,"Profutura UK",7,8,8,1,1,1,1,1,1,1,1,2,1,1,6,7,7,8,9,1,1,2,2,1,1,1,2,2,1,2,4,5,7,1,1,3,1,1,12,1,2,3,3,2,2,0,1,1,2,2
4054,"Profutura UK",9,8,8,1,1,2,1,1,1,1,2,1,1,1,6,7,9,8,6,1,1,1,2,1,1,1,2,1,1,1,6,6,6,1,1,3,2,2,6,2,2,3,3,1,2,2,1,1,2,2
4055,"Profutura UK",9,8,7,1,1,1,1,1,2,1,1,2,1,1,7,4,6,6,5,1,2,1,2,1,1,1,1,2,1,1,4,4,6,1,2,3,1,1,4,2,1,1,1,0,1,3,1,3,2,2
4056,"Profutura UK",3,3,4,2,1,1,1,2,1,1,1,2,1,1,5,2,3,3,2,1,1,1,2,1,1,1,1,2,1,2,7,5,7,1,2,3,1,2,9,2,1,2,2,1,1,2,1,1,1,2
4057,"Profutura UK",9,9,9,1,1,1,1,1,1,2,2,2,1,1,9,9,9,8,8,1,1,1,2,1,1,2,1,1,1,1,9,9,9,1,1,4,1,2,11,1,2,2,2,1,2,4,1,1,1,2
4058,"Profutura UK",7,9,5,1,1,2,1,1,1,1,2,2,1,1,9,8,8,9,8,1,1,1,2,1,1,1,2,1,1,2,5,6,8,1,2,4,1,2,12,1,1,1,1,1,1,4,1,3,1,2
4059,"Profutura UK",7,7,7,1,2,1,1,2,1,2,1,1,1,2,6,10,6,10,10,1,1,2,2,1,1,1,1,2,1,1,9,10,9,2,1,4,2,2,6,2,2,3,3,1,1,4,1,1,1,2
4060,"Profutura UK",6,10,9,1,1,1,1,1,1,1,2,1,1,1,10,10,10,10,10,1,1,1,2,1,1,1,1,1,1,1,10,10,10,1,2,4,2,1,12,1,1,1,1,1,2,2,1,2,1,2
4061,"Profutura UK",7,6,8,1,1,2,2,2,1,1,2,2,2,1,1,4,6,6,6,2,1,1,2,2,1,1,2,1,1,1,4,4,6,1,2,4,2,2,9,1,1,1,1,1,2,1,1,3,1,2
4062,"Profutura UK",8,9,4,1,1,2,2,1,2,2,1,2,1,1,9,8,7,8,9,1,1,2,2,1,1,2,1,1,1,1,8,8,8,1,2,3,2,2,12,1,1,1,1,2,2,0,1,3,2,2
4063,"Profutura UK",5,5,5,1,1,2,2,1,2,2,2,2,1,1,7,7,4,5,2,1,2,2,2,2,1,2,1,1,1,2,3,3,4,1,1,3,1,2,12,1,2,3,3,0,1,4,1,1,1,2
4064,"Profutura UK",6,6,6,1,1,2,1,1,1,2,1,2,1,1,7,7,7,7,8,1,1,1,1,1,1,2,1,1,1,1,6,6,7,1,2,3,2,2,6,2,2,3,3,1,2,2,1,1,1,2
4065,"Profutura UK",6,6,5,1,1,2,1,1,2,2,1,2,1,1,7,7,5,6,6,1,1,1,2,1,2,2,1,1,1,1,5,6,5,2,1,3,1,2,10,2,2,3,3,1,2,3,1,1,2,2
4066,"Profutura UK",10,10,10,1,1,2,2,1,1,1,2,2,1,1,8,10,10,10,10,1,1,1,2,1,1,1,2,1,1,1,10,10,10,1,1,3,2,2,10,1,2,3,3,1,2,2,1,1,1,2
4067,"Profutura UK",9,10,10,1,1,2,1,1,1,2,2,2,1,1,10,8,8,7,7,1,1,2,2,2,1,1,2,2,1,1,9,7,7,2,2,4,2,2,11,1,1,1,1,1,1,4,1,2,2,2
4068,"Profutura UK",6,6,7,1,1,1,1,1,1,1,1,1,1,1,6,7,6,6,6,1,1,1,2,2,1,1,1,1,1,1,5,6,5,1,2,3,1,1,12,1,1,1,1,1,1,4,1,2,1,2
4069,"Profutura UK",9,10,10,1,1,1,1,2,1,1,1,2,1,1,7,9,8,7,7,1,1,2,2,2,1,1,1,1,1,2,7,7,7,1,2,2,2,1,6,1,1,1,1,1,1,1,1,3,2,2
4070,"Profutura UK",8,8,6,1,1,2,2,2,1,1,1,2,1,1,6,5,7,8,8,1,1,1,1,2,1,1,1,2,1,2,2,9,8,1,2,3,1,1,3,1,1,1,1,0,0,0,1,3,1,2
4071,"Profutura UK",6,7,5,1,2,1,1,2,1,2,1,1,1,1,8,7,6,6,8,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,2,2,1,1,7,2,1,1,1,1,1,2,1,3,2,2
4072,"Profutura UK",6,9,5,1,1,2,1,1,2,1,1,1,2,1,8,8,8,9,8,1,1,2,2,2,1,1,2,1,1,1,8,9,7,1,1,4,2,2,11,1,2,3,3,1,1,1,1,1,1,2
4073,"Profutura UK",8,8,8,1,1,2,1,1,1,2,2,2,1,2,10,9,9,10,8,1,1,1,2,1,1,2,2,2,1,1,5,9,7,1,2,3,2,2,12,2,1,1,1,1,2,4,1,3,2,2
4074,"Profutura UK",8,9,3,1,1,2,1,2,1,1,2,2,1,1,9,8,8,8,7,1,1,2,2,1,1,2,2,1,1,1,8,8,8,1,1,4,1,1,5,2,2,3,3,1,2,1,1,1,2,2
4075,"Profutura UK",8,8,8,1,1,1,1,1,1,2,2,2,1,1,8,7,8,6,7,1,1,1,1,1,2,1,2,1,2,2,7,6,7,1,2,4,1,1,5,1,1,1,1,1,1,2,1,3,2,2
4076,"Profutura UK",5,5,4,1,1,1,1,1,1,2,2,2,1,2,7,4,3,8,8,1,2,2,2,1,1,1,1,2,1,2,5,6,8,1,2,2,1,2,12,2,1,1,1,1,2,4,1,4,2,2
4077,"Profutura UK",7,7,2,1,1,1,2,1,1,1,1,1,1,1,8,9,8,9,9,1,1,1,2,1,1,1,1,1,1,1,9,9,9,2,2,2,2,1,7,2,1,1,1,1,1,3,1,2,2,2
4078,"Profutura UK",10,10,10,1,1,2,1,1,1,1,2,2,1,1,9,10,10,10,9,1,1,1,2,1,1,1,1,1,1,2,6,7,6,1,2,4,1,2,5,2,1,1,1,2,2,0,1,3,2,2
4079,"Profutura UK",9,8,6,1,1,2,1,1,1,1,1,1,2,1,8,7,7,8,9,1,1,1,2,1,1,1,1,2,2,2,6,4,6,2,1,4,2,1,11,2,2,3,3,1,2,3,2,1,2,2
4080,"Profutura UK",7,8,8,1,1,2,1,1,1,2,2,2,1,1,8,5,6,7,5,1,1,1,2,2,1,1,2,1,2,2,2,2,4,2,1,3,2,2,10,2,2,3,3,1,1,2,1,1,2,2
4082,"Profutura UK",7,7,7,1,1,2,2,1,1,2,1,1,1,1,9,6,8,5,5,1,1,2,2,2,1,2,2,1,1,2,6,5,5,2,2,2,1,1,3,2,1,1,2,0,2,0,1,3,2,2
4083,"Profutura UK",8,8,8,1,1,2,2,1,1,2,2,2,1,1,8,7,7,7,8,1,1,1,2,1,1,2,2,1,1,1,7,8,8,1,2,4,2,2,6,2,1,1,1,1,1,2,1,3,2,2
4084,"Profutura UK",10,9,9,1,1,2,2,2,1,2,2,2,1,1,7,9,8,9,10,1,1,2,2,1,1,2,2,1,1,1,9,8,8,2,2,4,1,2,5,2,1,3,3,1,2,2,1,2,1,2
4085,"Profutura UK",10,10,9,1,1,2,1,1,1,2,1,2,2,2,10,10,10,10,10,1,1,2,2,1,1,2,1,2,1,2,10,9,10,1,2,4,1,2,11,2,1,1,1,2,2,0,1,2,2,2
4086,"Profutura UK",4,5,5,1,2,1,1,2,2,2,2,2,1,2,4,4,5,8,8,1,1,2,1,2,1,2,1,1,1,2,5,9,5,1,1,4,1,1,8,2,2,3,3,1,1,2,1,1,1,2
4087,"Profutura UK",10,10,10,1,1,1,1,1,1,1,1,1,1,1,10,6,5,4,7,1,1,1,1,1,1,1,1,1,2,1,10,10,2,1,2,4,1,1,6,2,1,1,1,1,1,2,1,3,2,2
4088,"Profutura UK",9,9,3,1,1,2,1,1,2,1,1,1,1,1,9,9,9,7,9,1,1,1,2,1,1,1,1,1,1,1,6,6,9,1,2,3,2,1,6,2,1,1,1,1,2,2,2,2,1,2
4089,"Profutura UK",8,10,5,1,1,1,1,1,1,1,1,1,1,1,7,7,5,6,7,1,1,1,2,1,1,1,1,1,1,1,6,6,7,1,2,4,1,2,11,2,1,1,1,2,2,0,1,2,2,2
4090,"Profutura UK",8,8,8,1,1,2,2,1,1,1,2,2,1,1,8,8,7,8,10,1,1,1,1,1,1,1,2,1,1,1,8,8,8,2,1,4,1,2,5,1,2,3,3,1,2,3,1,1,1,2
4091,"Profutura UK",9,10,8,1,1,2,1,1,1,1,2,2,1,1,9,8,8,8,10,1,1,1,2,1,1,1,2,1,1,1,5,8,8,1,2,3,2,1,10,1,1,1,1,1,1,4,1,2,1,2
4092,"Profutura UK",9,8,8,1,1,2,2,1,1,2,2,2,1,1,6,7,6,5,6,1,1,1,2,1,1,1,2,1,1,2,3,5,7,1,1,3,2,2,4,2,2,3,3,0,2,0,1,1,2,2
4093,"Profutura UK",7,8,6,1,1,2,2,1,1,1,2,2,2,1,8,6,6,7,8,1,1,1,2,1,1,1,2,1,1,2,4,6,7,1,1,4,1,2,6,1,2,3,3,1,2,1,1,1,2,2
4094,"Profutura UK",10,10,10,1,1,2,1,1,1,1,2,2,1,1,10,8,9,10,7,1,1,1,1,1,1,1,1,1,1,1,7,5,9,2,1,4,2,2,11,2,2,3,3,1,2,4,1,1,2,2
4095,"Profutura UK",6,4,5,1,2,1,2,1,2,1,1,2,1,1,5,4,6,8,7,2,1,2,1,2,1,1,2,2,1,1,6,6,8,1,1,3,1,2,6,2,2,3,3,1,2,2,1,1,1,2
4096,"Profutura UK",2,10,2,1,1,1,1,2,2,2,2,1,2,1,7,9,5,8,8,1,1,1,2,1,1,2,1,1,2,2,7,6,9,2,2,3,1,2,6,2,1,2,2,1,2,2,1,3,2,2
4097,"Profutura UK",10,10,10,1,1,2,2,1,1,2,1,2,1,1,8,10,9,10,10,1,1,2,1,1,1,1,1,1,1,1,7,9,9,2,2,4,2,2,12,2,1,2,2,1,1,2,1,1,1,2
4098,"Profutura UK",8,7,6,2,2,1,2,1,1,2,2,2,2,1,6,6,6,8,9,1,1,1,2,1,1,2,2,1,1,1,7,6,8,1,1,3,2,1,6,2,2,3,3,1,2,2,1,1,1,2
4099,"Profutura UK",8,8,8,1,1,2,1,1,1,2,2,2,1,1,8,6,6,6,7,1,1,1,2,1,1,2,2,1,1,2,5,5,6,1,2,4,1,1,6,1,1,2,2,1,2,1,1,3,2,2
4100,"Profutura UK",10,10,10,1,1,1,1,1,1,2,2,2,1,1,7,6,7,10,10,1,1,2,2,2,1,1,1,1,1,2,6,9,8,2,2,3,2,1,7,1,1,1,1,0,2,0,1,2,1,2
4101,"Profutura UK",6,8,6,1,1,2,1,1,1,1,2,2,2,2,8,7,5,6,9,1,1,2,2,1,1,1,1,1,2,2,3,4,6,1,2,4,2,2,6,1,1,2,2,0,0,0,2,3,2,2
4102,"Profutura UK",9,9,5,1,1,2,1,1,1,1,2,2,1,1,7,5,7,7,9,1,1,1,2,1,1,2,2,2,1,2,6,9,9,1,1,4,2,2,6,1,2,3,3,1,2,2,1,1,1,2
4103,"Profutura UK",9,8,8,1,1,2,1,1,1,1,2,2,1,1,8,9,7,9,10,1,1,1,2,1,1,1,2,1,1,1,8,9,9,1,2,4,2,1,6,2,1,1,1,1,1,1,1,3,2,2
4105,"Profutura UK",8,9,9,1,1,2,2,1,1,1,2,2,1,1,7,7,8,10,10,1,1,1,2,1,1,1,2,1,1,2,7,9,9,2,1,2,2,1,5,2,2,3,3,0,0,0,1,1,2,2
4106,"Profutura UK",10,10,4,1,1,2,2,1,1,1,2,2,1,1,4,4,7,6,10,1,1,1,1,1,1,1,1,1,1,1,4,6,8,2,1,3,1,2,7,1,2,3,3,1,1,2,1,1,1,2
4107,"Profutura UK",9,9,8,1,1,2,1,2,1,1,2,1,1,1,8,6,6,8,7,1,1,1,2,1,1,1,1,1,1,2,2,4,5,2,2,3,2,2,6,2,1,1,1,1,2,1,1,3,1,2
4108,"Profutura UK",5,6,5,1,1,2,2,1,1,1,2,2,2,1,5,6,6,5,7,1,1,2,1,1,1,1,2,2,2,1,6,6,6,1,1,3,1,1,5,2,2,3,3,1,2,2,1,1,1,2
4109,"Profutura UK",10,10,8,1,1,1,1,1,1,2,1,1,1,1,9,10,10,8,9,1,1,2,2,1,1,2,1,1,1,1,9,9,10,1,1,3,1,1,8,1,2,3,3,1,2,2,1,1,1,2
4110,"Profutura UK",7,9,10,1,1,2,2,1,1,2,1,2,1,1,9,7,6,7,10,1,1,2,2,1,1,2,1,2,2,1,5,8,9,1,2,4,2,1,6,2,1,1,1,1,2,2,1,2,2,2
4111,"Profutura UK",10,9,9,1,1,2,1,1,1,2,2,2,1,1,9,9,9,9,6,1,1,2,2,1,1,1,1,1,1,1,9,9,9,2,2,3,2,2,5,1,1,1,1,0,0,0,1,2,2,2
4112,"Profutura UK",8,8,9,1,1,2,2,1,1,1,2,2,1,1,9,8,9,9,8,1,1,2,2,1,1,1,2,1,1,1,2,5,7,1,2,3,2,2,5,2,1,2,2,1,1,1,1,3,1,2
4113,"Profutura UK",10,10,6,1,1,2,1,2,1,2,1,1,1,1,9,9,8,5,6,1,1,1,2,1,1,2,2,1,1,1,7,8,8,2,2,2,1,1,9,2,1,1,1,1,1,2,1,3,1,2
4114,"Profutura UK",5,10,4,1,1,2,1,2,1,2,1,1,1,1,9,3,5,7,10,1,1,1,2,1,1,1,1,1,1,2,5,10,10,1,2,4,1,1,10,1,1,3,3,1,1,4,1,1,2,2
4115,"Profutura UK",7,7,7,1,1,2,1,1,1,1,2,2,1,1,5,6,5,5,7,1,1,1,2,1,1,1,2,1,1,2,3,4,5,1,1,3,1,2,5,2,2,3,3,1,2,2,1,1,1,2
4116,"Profutura UK",7,7,5,1,1,2,1,2,1,2,1,1,1,1,6,6,6,5,7,1,1,2,2,1,1,1,2,1,1,2,5,7,7,1,1,3,1,2,3,1,2,3,3,0,0,0,1,1,1,2
4117,"Profutura UK",8,8,8,1,1,2,1,1,1,2,2,1,1,1,9,8,8,8,9,1,1,2,2,1,1,2,2,1,1,1,8,8,8,2,2,2,2,1,10,1,1,2,2,1,2,2,1,2,1,2
4119,"Profutura UK",10,7,9,1,2,2,2,2,1,1,1,2,1,1,10,8,4,2,6,1,1,1,2,2,1,2,1,1,1,2,3,5,10,1,1,4,1,2,5,1,2,3,3,1,1,2,1,1,2,2
4120,"Profutura UK",7,8,5,1,2,1,1,1,1,2,2,2,1,2,7,8,6,6,6,2,1,1,2,1,1,2,2,1,1,2,6,7,7,2,2,3,1,1,12,1,1,1,1,1,1,4,1,3,2,2
4128,"Profutura UK",8,9,8,2,1,2,1,1,1,1,1,2,1,2,9,9,9,10,10,1,1,1,2,1,1,1,1,1,1,1,7,10,9,1,2,3,2,2,6,1,1,1,1,0,0,0,1,3,2,2
4141,"Profutura UK",8,8,9,1,1,1,1,1,1,1,1,2,1,1,10,2,2,3,1,1,1,1,2,2,2,2,1,1,1,1,10,1,1,2,2,4,1,2,9,1,1,2,2,1,1,3,1,1,2,2
5001,"Profutura UK",10,9,9,1,1,2,2,1,1,1,1,2,1,1,10,10,9,10,9,1,1,1,1,1,1,1,1,1,1,1,9,10,9,1,2,1,1,1,5,1,1,2,2,0,0,0,2,3,2,2
5002,"Profutura UK",8,8,9,2,1,1,2,1,1,1,1,2,1,2,7,6,8,8,6,1,1,1,1,2,1,2,1,1,1,1,6,6,6,1,1,1,1,1,1,1,2,3,3,0,2,0,2,1,1,2
5003,"Profutura UK",5,5,5,2,2,2,1,2,1,2,1,2,1,2,4,4,7,6,7,1,1,2,1,1,1,1,1,2,1,1,5,5,4,2,1,1,1,1,3,1,2,3,3,1,1,1,1,2,2,2
5004,"Profutura UK",9,8,6,1,1,2,1,1,2,1,2,1,2,1,5,4,4,4,4,1,2,2,1,1,1,2,1,2,2,2,5,2,3,1,2,2,1,1,5,1,1,2,2,0,0,0,1,2,1,2
5005,"Profutura UK",10,10,10,1,1,2,2,1,1,1,2,1,1,1,10,10,10,10,9,1,1,1,1,1,1,1,2,1,1,1,10,9,9,1,1,2,1,2,5,1,2,3,3,0,0,0,1,1,1,2
5006,"Profutura UK",10,10,8,1,1,2,2,1,1,1,1,2,1,1,10,10,9,10,9,1,1,1,1,1,1,1,1,1,1,1,10,9,10,1,1,3,2,2,5,1,2,3,3,1,0,1,2,1,1,2
5007,"Profutura UK",6,6,5,1,1,2,1,1,1,2,2,2,1,1,6,6,6,5,7,1,1,1,1,1,1,2,2,1,1,2,7,7,7,2,2,4,1,1,4,1,1,1,1,0,0,0,2,3,1,2
5009,"Profutura UK",8,8,9,1,1,2,2,1,1,1,1,1,1,1,7,6,7,9,8,1,2,2,2,1,1,1,1,1,1,2,7,8,7,1,1,1,1,2,7,2,2,3,3,1,1,2,2,1,2,2
5010,"Profutura UK",7,8,3,1,1,2,1,1,2,2,2,2,1,1,7,7,6,5,5,1,1,1,2,1,2,1,1,1,2,1,5,5,5,1,1,3,1,2,6,2,2,2,3,0,2,0,2,1,1,2
5011,"Profutura UK",8,9,8,1,1,1,1,1,1,1,1,1,1,1,9,8,10,9,9,1,1,1,1,1,1,1,1,1,1,1,9,7,9,1,1,1,2,2,11,1,2,3,3,1,1,2,2,1,2,2
5012,"Profutura UK",9,9,9,1,1,1,1,1,1,1,1,1,1,1,8,8,7,7,7,1,1,1,2,1,1,1,1,1,1,1,8,8,6,1,2,3,1,1,6,2,1,2,1,2,1,2,2,3,1,2
5013,"Profutura UK",8,8,7,1,1,2,1,1,1,1,2,2,1,1,8,7,8,9,6,1,1,1,1,1,1,2,2,1,1,1,8,4,7,1,2,4,2,1,7,2,1,2,2,2,2,0,1,2,1,2
5014,"Profutura UK",8,8,9,1,1,2,2,1,1,1,1,1,1,1,9,10,10,9,9,1,1,1,1,1,1,1,1,1,1,1,9,9,8,1,1,1,2,1,1,2,2,2,3,2,0,0,1,3,2,2
5015,"Profutura UK",8,7,8,2,1,2,1,1,1,1,1,2,1,1,5,5,6,4,5,1,1,2,2,1,2,2,2,2,1,1,5,6,5,1,1,1,1,1,12,1,2,3,3,1,1,1,1,4,1,2
5016,"Profutura UK",9,8,9,1,1,2,1,1,1,1,1,2,1,1,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,9,10,9,1,2,1,1,2,1,2,1,1,1,0,2,0,1,4,1,2
5017,"Profutura UK",7,9,8,1,1,1,2,1,1,1,2,1,2,1,8,8,8,7,9,1,1,2,1,2,1,1,2,1,1,1,8,8,8,1,2,1,2,1,3,2,1,1,1,0,0,0,2,3,1,2
5018,"Profutura UK",7,8,7,1,1,2,2,1,1,1,2,2,1,1,7,5,7,7,8,1,1,1,2,1,1,1,2,2,1,2,5,8,7,1,1,2,2,1,4,2,2,3,3,0,0,0,1,2,2,2
5019,"Profutura UK",10,8,8,1,1,1,2,1,1,1,1,1,1,1,10,10,5,5,10,1,1,1,1,1,1,1,2,1,1,2,10,7,10,1,2,4,2,1,3,1,1,2,1,1,0,2,1,3,2,2
5020,"Profutura UK",10,10,10,1,1,1,2,1,1,1,1,1,1,1,9,10,10,10,9,1,1,1,1,1,1,1,2,1,1,1,8,10,9,1,2,1,2,2,3,1,1,1,2,0,0,0,2,3,1,2
5021,"Profutura UK",3,5,8,2,2,1,1,2,2,1,2,2,1,2,6,3,5,6,5,2,2,2,1,1,2,1,1,2,1,1,4,5,4,1,1,1,2,2,9,1,2,3,3,1,0,1,1,1,1,2
5022,"Profutura UK",7,6,6,1,2,2,2,1,2,2,1,1,1,2,6,5,5,5,5,2,1,2,1,1,2,2,1,2,2,1,6,7,6,1,1,4,1,1,5,2,2,3,2,2,2,0,2,1,2,2
5023,"Profutura UK",8,9,8,1,1,1,1,1,1,1,2,2,1,1,8,9,9,10,7,1,1,1,1,1,1,1,2,1,1,1,8,8,7,1,2,4,2,1,7,2,1,2,1,2,2,0,2,2,1,2
5024,"Profutura UK",7,8,7,1,1,2,1,1,1,2,2,1,1,1,8,8,8,7,7,1,1,2,2,1,1,1,1,2,1,1,7,7,8,1,2,4,1,1,5,2,1,2,2,0,2,0,1,3,2,2
5025,"Profutura UK",9,10,9,1,1,2,1,1,1,2,2,1,1,1,10,10,10,10,10,1,1,1,1,1,1,2,1,1,1,2,9,10,10,1,2,2,1,2,3,2,1,1,1,0,0,0,2,2,1,2
5026,"Profutura UK",8,8,6,2,1,1,2,1,2,2,2,1,1,2,6,7,6,6,7,1,1,1,2,1,1,2,1,2,1,1,5,6,5,1,2,1,1,1,4,1,1,2,3,0,2,0,1,4,1,2
5027,"Profutura UK",8,9,10,1,2,1,2,1,1,2,1,1,2,2,8,8,7,9,7,1,2,1,1,1,1,2,1,1,2,2,8,9,7,1,2,1,1,2,2,2,1,2,2,2,0,0,1,4,2,2
5028,"Profutura UK",3,3,3,2,2,1,2,2,1,2,1,1,1,1,5,6,6,6,6,1,1,1,2,1,1,1,1,2,1,1,6,7,6,1,2,3,1,1,3,2,1,1,1,1,0,1,1,3,2,2
5029,"Profutura UK",5,6,5,1,1,2,2,1,1,2,1,1,1,1,5,6,6,6,6,1,1,1,1,1,1,2,1,1,1,1,7,7,7,1,2,2,1,2,4,2,1,1,2,0,0,0,1,3,1,2
5030,"Profutura UK",2,2,3,2,2,1,1,2,2,1,2,2,1,2,3,3,2,3,2,2,2,1,2,2,1,2,2,2,1,2,3,2,2,1,1,2,2,1,9,2,2,3,3,1,0,2,1,2,1,2
5031,"Profutura UK",2,2,5,2,2,1,1,2,2,1,2,2,1,2,3,3,4,4,7,2,2,2,2,2,1,1,1,2,1,2,3,4,4,1,2,1,1,1,4,2,1,2,2,1,0,2,1,3,2,2
5032,"Profutura UK",7,8,8,1,1,2,2,1,2,1,1,2,1,1,6,5,6,8,8,2,1,1,2,1,1,1,1,2,1,2,6,6,7,1,1,1,1,2,4,2,2,3,3,1,0,1,1,1,1,2
5033,"Profutura UK",8,9,7,1,1,2,2,1,1,1,2,1,1,1,6,5,6,7,7,2,2,1,2,2,1,1,1,2,1,2,6,7,6,1,2,1,1,2,7,1,1,2,2,0,0,0,2,4,1,2
5034,"Profutura UK",8,9,9,1,1,2,2,1,1,1,2,2,1,1,3,4,2,2,8,1,1,1,2,1,1,1,1,1,1,2,4,9,7,1,2,4,1,1,8,2,1,1,1,2,2,0,2,2,1,2
5035,"Profutura UK",8,8,8,1,1,1,2,1,1,1,2,2,1,1,7,7,6,8,7,1,1,1,1,1,1,1,1,1,1,1,8,8,7,1,2,1,1,2,8,2,1,2,2,0,0,0,2,2,1,2
